rms,mean,std,kurtosis,skewness,crest_factor,peak_freq,spectral_centroid,band_energy,label,source
0.07452108026294448,0.012123935697115383,0.07352823666298834,-0.06295229044818695,-0.11897060461955948,3.2781142533448704,1037.109375,1109.251217381753,11954.561192125137,0,97.mat
0.07557527430761361,0.01066250751201923,0.07481933587133192,-0.022222891400103695,-0.08261830994945696,3.4200929325958436,1037.109375,1043.7032620241987,12216.562917076915,0,97.mat
0.07558948305889482,0.011649865384615384,0.07468634805392005,-0.08299129379113657,-0.0312686270408305,3.2455797073852786,1037.109375,1058.4546317458994,12267.267391911528,0,97.mat
0.07456382838892175,0.01156817127403846,0.07366099318762329,-0.2842710229246679,-0.07145761392161849,2.88454155568033,1037.109375,1054.8743600238558,11940.317554218751,0,97.mat
0.07337278905220876,0.012392039062499999,0.07231876341015103,-0.2597289489845038,-0.06973589180029328,3.0564674092184787,1037.109375,1075.3664025331625,11612.2006161687,0,97.mat
0.07746588905393764,0.012574068209134617,0.07643858172146449,-0.17960423323368868,-0.017155314489258517,3.145420161138442,1037.109375,1048.1115301904833,12916.507927439772,0,97.mat
0.07205866801809463,0.012979482872596154,0.07088007238217212,-0.35463748496371617,-0.010539409947579237,3.0340405823491383,1037.109375,1128.7401256211683,11242.660008035768,0,97.mat
0.07228028517437937,0.01322354657451923,0.07106037883997754,0.11832611516735358,-0.04041870256472896,3.5904332396509084,1037.109375,1102.9742343848006,11323.155618348852,0,97.mat
0.0740907579734369,0.012902168870192307,0.0729587174744968,-0.26587468670445347,-0.028783352842155076,3.1056878823302894,1037.109375,1092.8234191014799,11861.294141179545,0,97.mat
0.07621795894380862,0.009740036358173077,0.07559304833978825,-0.27445412354380805,-0.09720629061018043,3.0600662000401946,1037.109375,1046.4840675499495,12381.68028600666,0,97.mat
0.07222602736661934,0.008706330829326921,0.07169936424163019,-0.15789586109963416,-0.13229129361498587,3.535363082799754,1037.109375,1085.7927827624062,11098.965587822038,0,97.mat
0.07229576319267739,0.008276774639423078,0.07182041755086006,-0.29235101853186896,-0.09244859799998327,2.8913536029423597,1037.109375,1073.3311539217598,11104.802193285217,0,97.mat
0.0778922476135969,0.010359770733173079,0.07720024215411492,-0.04779181175890779,-0.12902747278068122,3.508515445617324,1037.109375,1030.1475902462835,12948.921828898343,0,97.mat
0.07277260544871651,0.009995304987980768,0.07208291047114988,-0.3041190495981305,-0.180598533777776,2.8781413673782406,1037.109375,1126.4369546552412,11315.722683044918,0,97.mat
0.07604159389369042,0.010656803185096153,0.07529114521487278,-0.09059784311722519,-0.06429321967110167,3.3991194595397425,1037.109375,1060.5944178386544,12364.580345501146,0,97.mat
0.07378739414165271,0.010930305288461539,0.07297333732615383,-0.2608337489630048,-0.03781818989326075,2.934685141679663,1037.109375,1056.9470379745867,11668.66088391049,0,97.mat
0.07453174721144858,0.011930192307692308,0.07357072688163921,-0.37607884969406324,-0.03291105849085421,3.0985082117296354,1037.109375,1089.2997191098061,11948.124547438716,0,97.mat
0.0756197582245937,0.011904930288461539,0.07467677328843873,-0.28467986315568305,-0.11434871473813864,2.968406129777201,1037.109375,1124.9434862005953,12289.464872372024,0,97.mat
0.0764556186051299,0.013274274338942307,0.07529445701422903,-0.2700474711505789,-0.019363521806309632,3.364340959154969,1037.109375,1073.0347789875666,12628.353033298712,0,97.mat
0.07665675249460566,0.014027347355769229,0.0753623993061515,-0.46111000072195996,0.0421065110242026,2.960907305295911,1037.109375,1036.0713290713882,12736.054796371423,0,97.mat
0.07575095254682597,0.013584447115384616,0.07452294685746665,-0.3066161611529181,-0.022460203637678852,3.381867602910116,1037.109375,1050.971838848418,12420.893704111786,0,97.mat
0.07478007289732977,0.013633545072115383,0.07352676894367488,-0.28990038211273905,0.03598319523729338,3.473200062304674,1037.109375,1040.0429769019704,12117.203398007809,0,97.mat
0.07949075277937999,0.013965109074519231,0.07825442802787129,-0.3049905367996315,-0.02194452275076768,3.0836678274188163,1037.109375,1028.7477931926521,13660.437045981167,0,97.mat
0.07454016292950986,0.014745786959134616,0.07306707641964125,-0.32832713479020104,0.0017680972934054125,3.0086000573089047,1037.109375,1090.151889835128,12108.271170773749,0,97.mat
0.07528589907344636,0.01489735907451923,0.07379725802427886,-0.37522985318430147,0.062412087245586056,3.194934794188778,1037.109375,1076.108193860985,12352.009692489737,0,97.mat
0.07420919562235141,0.014263058293269232,0.0728256128229569,-0.21426745929837265,0.04141067324285573,3.35092620767662,1037.109375,1061.5457042384655,11975.659413448448,0,97.mat
0.07393493085215526,0.01415172205528846,0.07256791827648663,-0.21483470410764305,-0.03302389384253934,3.1460928030255024,1037.109375,1065.5245043161608,11883.81586978633,0,97.mat
0.07409041924663162,0.014008400841346153,0.0727540715699803,-0.19138618142608088,0.04379156134688866,3.195804045193417,1037.109375,1071.5988622848854,11923.620252854618,0,97.mat
0.07435832186247732,0.012883426081730768,0.07323371738892101,-0.27390503940136,0.030659980857657507,3.2291786807183867,1037.109375,1088.2203800805705,11943.579193961614,0,97.mat
0.07408336758375361,0.015039050480769232,0.07254083204090253,-0.29989919723471736,0.04924184512962925,3.1538689234811423,1037.109375,1174.3215103134403,11984.208619222236,0,97.mat
0.07437552616600467,0.01347382391826923,0.07314489019398088,-0.05562857188757997,-0.015938654752502005,3.5033112209929027,1037.109375,1075.940905238047,11981.579985650595,0,97.mat
0.07519925811365262,0.01348044501201923,0.07398111936921255,-0.21540013636127453,0.061038677186919264,3.1181649685067994,1037.109375,1069.9083675818385,12240.342931592202,0,97.mat
0.07198905910303788,0.013128915865384616,0.07078175046394608,-0.12308853813235654,0.008334791019383225,3.436881232184424,1037.109375,1090.7728274788456,11229.814912034657,0,97.mat
0.07267029465717763,0.013585262019230769,0.07138916151230427,-0.11868330111836523,-0.06551495104070534,3.1376866773457377,1037.109375,1082.2479469913226,11462.049345627127,0,97.mat
0.07362153958064377,0.013825760516826924,0.07231168257173697,-0.15447412826903317,-0.017799535269115475,3.1226480070323945,1037.109375,1099.5144254117793,11767.71205204429,0,97.mat
0.07075132986869821,0.01376107752403846,0.06940016875748035,-0.11919300318641035,0.08025863426938859,3.4468805755024845,1037.109375,1079.3223106515165,10894.951273582597,0,97.mat
0.07295797112965507,0.012466908353365384,0.07188492016733672,-0.2755552524272118,-0.022104755851132255,2.9508917749436705,1037.109375,1083.9556141925796,11488.805476171954,0,97.mat
0.07437144861902521,0.0125668359375,0.07330202592160918,-0.2764286780846561,-0.031732795950160195,3.267879375617688,1037.109375,1092.4404121776108,11930.776601093869,0,97.mat
0.0736858035434828,0.012208685697115385,0.07266736294511995,-0.22558739710850384,-0.012718509341405953,3.0491459470640616,1037.109375,1078.238812013031,11699.276243224096,0,97.mat
0.07361099924923185,0.010941306490384616,0.07279331715723554,-0.38315683625238517,-0.07721600939737473,2.9417175617681743,1037.109375,1141.366799612499,11614.637922666197,0,97.mat
0.07495180850910965,0.011617880408653846,0.07404592124888756,-0.539821535935642,0.05414575601218109,2.7443603206154665,1037.109375,1090.9229673244597,12064.387610511416,0,97.mat
0.06692477927835645,0.008001948317307692,0.06644467551718397,-0.1802250438010553,-0.27795490371864806,3.051701682705604,1066.40625,1096.7217493155858,9527.271461447966,0,98.mat
0.06371422885072042,0.009595798377403847,0.06298748773798006,-0.016090303029067776,-0.2723655206919202,3.2087507078219195,1066.40625,1114.370908555447,8706.49784821694,0,98.mat
0.06397243375023971,0.010815709435096153,0.0630515083827848,-0.19360704610542712,-0.21051940062189,3.3034132395282323,1037.109375,1114.255581665891,8827.86036666353,0,98.mat
0.06527952490075085,0.011418228966346155,0.06427317028542971,0.10603251343755993,-0.09658415800491012,3.077482804754675,87.890625,1102.786200198259,9210.254445946293,0,98.mat
0.064786862267186,0.012309428185096154,0.06360672527479536,-0.0319156230354074,-0.2256579808598046,3.516268453633428,1066.40625,1094.221321009343,9120.218794608423,0,98.mat
0.06704966696077092,0.012865090745192306,0.06580385459582336,-0.11845655040875158,-0.03629712395458218,3.1673604234710693,1066.40625,1172.206011875065,9775.171411697724,0,98.mat
0.06288576297845333,0.011462743088942306,0.06183223031930125,0.1369804643898771,-0.3061033110442138,3.363813842450778,87.890625,1121.2159140498138,8568.990646432176,0,98.mat
0.06745257118787129,0.01028520703125,0.0666638123435734,-0.15333195881530326,-0.09873736079267638,3.1206063663703896,87.890625,1093.3770430769391,9763.57291751496,0,98.mat
0.06641343135548951,0.010673916165865384,0.06555006771998328,-0.3511541452135454,-0.15696386400518983,2.783070035635993,1066.40625,1029.4245576340638,9488.933997153865,0,98.mat
0.06798860136337563,0.010303440504807693,0.06720334090736778,-0.1044764264022926,-0.23882457457064077,3.2862431708064745,1066.40625,1081.8188761250997,9916.615097016313,0,98.mat
0.06386862053813548,0.010922258112980768,0.06292777580018037,-0.342558362839092,-0.17654173803011045,3.0834065526644006,87.890625,1095.7642441490166,8804.884525361545,0,98.mat
0.06606592031868143,0.009681668870192306,0.06535266724046014,-0.11559852728922637,-0.20080351833917562,3.34714640506988,1066.40625,1077.9637119834779,9350.027491509034,0,98.mat
0.06542608261775602,0.008941634314903846,0.0648121860646898,0.06514741125001366,-0.2747383720812261,3.644530974114477,1066.40625,1087.5220614255104,9144.683947834334,0,98.mat
0.06842705623187977,0.010156655949519231,0.0676690798258993,-0.15625741246617375,-0.12245359472291058,3.2590887060540705,1066.40625,1064.258187866854,10035.751966323327,0,98.mat
0.06609400640265008,0.009349595552884615,0.06542937219132575,-0.3665883872646658,-0.13626775407191077,2.878585232224662,1066.40625,1166.243604142074,9344.553960897996,0,98.mat
0.0647607845113886,0.010005898737980768,0.0639831321597793,-0.18085392152028312,-0.17428294660831375,3.118240364617262,1066.40625,1188.343413437014,9005.32843661074,0,98.mat
0.06368457005164521,0.010353455228365385,0.06283733307116988,0.2395101691070396,-0.3781558857324531,3.947291129667355,1037.109375,1101.8389635382732,8730.272761621596,0,98.mat
0.0637621958040142,0.00928939453125,0.06308188934228451,0.06938038428936899,-0.08436063852218438,3.562960010731805,87.890625,1088.6341012632836,8707.187268636504,0,98.mat
0.06965850913913574,0.009923084134615383,0.06894809857236384,-0.13564234599425795,-0.06332545557551426,3.2613697400899118,1037.109375,1096.9869838946368,10382.52732539445,0,98.mat
0.06508264103568569,0.010555347656249998,0.06422098410983451,-0.0755585503770444,-0.21661850125966067,3.5676014276926895,1066.40625,1092.8471014741053,9116.666841821605,0,98.mat
0.06519116094952969,0.01118027704326923,0.0642252977508336,-0.1469816595526039,-0.16319475711497716,2.9152512797210193,87.890625,1060.4666370163213,9174.80100594918,0,98.mat
0.06747514750900142,0.011554623497596153,0.06647846423609904,-0.11694262266747035,-0.3079490453783116,3.4441945966925944,87.890625,1104.6971084841794,9828.102858082137,0,98.mat
0.06814934565547369,0.012612878004807693,0.06697199878833741,-0.23767067820591947,-0.2656245980920476,3.1131897762661134,1037.109375,1091.0449487693236,10073.496315660524,0,98.mat
0.06466414056831923,0.012293231971153847,0.06348486058221085,-0.14989233005286096,-0.19497202092710925,3.1583882464606927,1066.40625,1078.5914406491713,9086.067420018846,0,98.mat
0.06789792976876982,0.014874134314903845,0.0662486905173755,-0.18979631257588325,-0.2817252212438453,2.949585796103099,87.890625,1034.5653360228455,10132.114601177063,0,98.mat
0.06417617408057298,0.013441125901442308,0.06275282825595659,-0.07860181004788958,-0.16826483559386193,3.2214112030780684,87.890625,1069.8379175282832,9016.170637395237,0,98.mat
0.06399414399266194,0.011004868990384616,0.0630408068147769,-0.09011607965365176,-0.06834671668255843,3.194715393747902,1066.40625,1061.923185175346,8842.3424640401,0,98.mat
0.06486122524336012,0.011655569711538461,0.06380537778878331,-0.03682557342964676,-0.1394996607204176,3.171305636904019,1066.40625,1079.805024725942,9107.575734218792,0,98.mat
0.06660607644873262,0.009385553185096155,0.06594149536751609,-0.042792113020504896,-0.2589625085106275,3.326266164800556,87.890625,1079.0866414080879,9488.475944819902,0,98.mat
0.06302548573566955,0.008546915264423078,0.06244327098799243,-0.4045369124451321,-0.09861901075912008,2.8433039950883874,87.890625,1126.6946214059653,8483.526523293893,0,98.mat
0.0623443725541902,0.0122278359375,0.06113346724553785,-0.2777185042772272,-0.1638866618632805,3.2089849596650972,1066.40625,1069.6523769118203,8464.820086848287,0,98.mat
0.06731352942984568,0.008400945612980769,0.06678723947814012,-0.25381348815275917,-0.218090503345634,3.0309782874553077,1037.109375,1060.352679421775,9650.43719099279,0,98.mat
0.06736976814723694,0.007693812800480769,0.0669289989825309,-0.16794630025010093,-0.21552427486935863,3.0563172514618397,87.890625,1107.1559852463372,9642.452803225684,0,98.mat
0.0676958754724654,0.008768874699519232,0.06712554202751493,0.16549189877799453,-0.3334949044188949,3.9753359311130474,1066.40625,1086.9683843621217,9771.940330920293,0,98.mat
0.06532460803558891,0.009146073317307692,0.06468117004103868,-0.03426919978716514,-0.3093922375737391,3.682127542663487,1066.40625,1102.8245540651485,9124.6125917613,0,98.mat
0.06702024731548333,0.010450123197115385,0.06620051718373249,-0.20067970030215987,-0.08762705951459424,3.059805525807827,1037.109375,1061.141786831315,9648.825654261314,0,98.mat
0.06977410505150557,0.011022389423076923,0.06889798739545719,0.20470561765300888,-0.2251223938569207,3.5041256435858084,87.890625,1049.0445075445682,10464.618200256456,0,98.mat
0.06471743488380638,0.010223376201923077,0.06390484298528298,-0.40954152140081845,-0.17604157220164462,2.8850149819131357,1066.40625,1137.5597359530257,9002.786627239095,0,98.mat
0.06552876062241017,0.011211141526442307,0.06456259578411648,-0.00612955071720922,-0.12484390714627988,3.836201632288594,1066.40625,1108.937325286898,9268.79893439188,0,98.mat
0.06750331196090728,0.010026984375,0.0667544508631078,-0.26170144059618394,-0.10524199389320481,3.158436480870671,87.890625,1081.4480532688992,9766.9335982374,0,98.mat
0.06711212655859797,0.010203512920673076,0.06633193691801052,-0.09696719769759898,-0.06739000240433594,3.1954972429217503,1066.40625,1080.0033483046686,9663.988986048296,0,98.mat
0.06620822686871547,0.010352844050480769,0.06539379118208181,0.11204243659176161,-0.208952879269675,3.673947332011638,1066.40625,1090.1657821139097,9417.702371749509,0,98.mat
0.06286330926751207,0.008581344951923076,0.06227484380453294,-0.29613453251790256,-0.11921465222856654,2.887143338939395,1066.40625,1111.909175136166,8441.949027211993,0,98.mat
0.06326151226525713,0.009410917067307692,0.06255760204834848,-0.2962318597572673,-0.15258809188722638,3.3042620686672226,2103.515625,1098.329600116585,8578.576970161137,0,98.mat
